event_id,case_id,event_ts,account_id,user_id,session_id,ip_address,user_agent,model,prompt_category,prompt_text,response_outcome,moderation_label,moderation_score,policy_signal,risk_score,is_synthetic_abuse,analyst_note
case_009_target_007,case_009,2026-05-04T21:38:00,acct_9009,user_9009,sess_case_009_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,89,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_003,case_009,2026-05-04T21:40:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_003,case_009,2026-05-04T21:40:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_003,case_009,2026-05-04T21:40:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,97,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_008,case_009,2026-05-04T21:42:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_004,case_009,2026-05-04T21:45:00,acct_1842,user_1842,sess_case_009_1842_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_004,case_009,2026-05-04T21:45:00,acct_2290,user_2290,sess_case_009_2290_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_004,case_009,2026-05-04T21:45:00,acct_3271,user_3271,sess_case_009_3271_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_009,case_009,2026-05-04T21:46:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.97,repeat_actor_linkage,86,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_005,case_009,2026-05-04T21:50:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_005,case_009,2026-05-04T21:50:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_005,case_009,2026-05-04T21:50:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,95,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_010,case_009,2026-05-04T21:50:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_011,case_009,2026-05-04T21:54:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,91,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_006,case_009,2026-05-04T21:55:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_006,case_009,2026-05-04T21:55:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_006,case_009,2026-05-04T21:55:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_012,case_009,2026-05-04T21:58:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.97,repeat_actor_linkage,87,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_007,case_009,2026-05-04T22:00:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_007,case_009,2026-05-04T22:00:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_007,case_009,2026-05-04T22:00:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_policy_signal,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_013,case_009,2026-05-04T22:02:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,91,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_008,case_009,2026-05-04T22:05:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_008,case_009,2026-05-04T22:05:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_008,case_009,2026-05-04T22:05:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,repeat_actor_linkage,98,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_014,case_009,2026-05-04T22:06:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,92,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_related_1842_009,case_009,2026-05-04T22:10:00,acct_1842,user_1842,sess_case_009_1842_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_2290_009,case_009,2026-05-04T22:10:00,acct_2290,user_2290,sess_case_009_2290_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_related_3271_009,case_009,2026-05-04T22:10:00,acct_3271,user_3271,sess_case_009_3271_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,cross_case_pattern,99,1,Potential related account signal: shared infrastructure or repeated behavior.
case_009_target_015,case_009,2026-05-04T22:10:00,acct_9009,user_9009,sess_case_009_9009_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.98,repeat_actor_linkage,88,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_016,case_009,2026-05-04T22:14:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,92,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_017,case_009,2026-05-04T22:18:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,93,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_018,case_009,2026-05-04T22:22:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.88,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_actor_linkage,89,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_019,case_009,2026-05-04T22:26:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.89,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,cross_case_pattern,93,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_020,case_009,2026-05-04T22:30:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.80,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,repeat_policy_signal,94,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_021,case_009,2026-05-04T22:34:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.81,Python-requests/2.32,gpt-investigator-sim,account_behavior,Compare repeated infrastructure across earlier synthetic cases. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_actor_linkage,90,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_022,case_009,2026-05-04T22:38:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.82,Python-requests/2.32,gpt-investigator-sim,automation,Identify repeated client and timing patterns across cases. Synthetic case theme: Cross-case repeat actor.,refused,likely_policy_violation,0.99,cross_case_pattern,94,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_009_target_023,case_009,2026-05-04T22:42:00,acct_9009,user_9009,sess_case_009_9009_2,203.0.113.83,Python-requests/2.32,gpt-investigator-sim,policy_evasion,Review recurrence of the same policy-sensitive categories. Synthetic case theme: Cross-case repeat actor.,safe_completion,likely_policy_violation,0.99,repeat_policy_signal,95,1,Target account activity. Expected decision: suspend repeat actor cluster pending appeal path.
case_010_base_1001_000,case_010,2026-05-05T07:00:00,acct_1001,user_1001,sess_case_010_1001_0,198.51.100.41,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.04,none,12,0,Baseline benign usage for comparison.
case_010_base_2033_000,case_010,2026-05-05T07:00:00,acct_2033,user_2033,sess_case_010_2033_0,198.51.100.47,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.09,none,5,0,Baseline benign usage for comparison.
case_010_base_2033_001,case_010,2026-05-05T07:10:00,acct_2033,user_2033,sess_case_010_2033_0,198.51.100.11,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.07,none,16,0,Baseline benign usage for comparison.
case_010_base_1001_001,case_010,2026-05-05T07:17:00,acct_1001,user_1001,sess_case_010_1001_0,198.51.100.77,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.05,none,18,0,Baseline benign usage for comparison.
case_010_base_1001_002,case_010,2026-05-05T07:28:00,acct_1001,user_1001,sess_case_010_1001_0,198.51.100.68,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.04,none,9,0,Baseline benign usage for comparison.
case_010_base_1001_003,case_010,2026-05-05T07:30:00,acct_1001,user_1001,sess_case_010_1001_0,198.51.100.34,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.04,none,18,0,Baseline benign usage for comparison.
case_010_base_2033_002,case_010,2026-05-05T07:32:00,acct_2033,user_2033,sess_case_010_2033_0,198.51.100.53,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.03,none,2,0,Baseline benign usage for comparison.
case_010_base_2033_004,case_010,2026-05-05T07:40:00,acct_2033,user_2033,sess_case_010_2033_1,198.51.100.16,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.03,none,10,0,Baseline benign usage for comparison.
case_010_base_1001_004,case_010,2026-05-05T07:48:00,acct_1001,user_1001,sess_case_010_1001_1,198.51.100.37,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.09,none,9,0,Baseline benign usage for comparison.
case_010_base_2033_003,case_010,2026-05-05T07:48:00,acct_2033,user_2033,sess_case_010_2033_0,198.51.100.24,Chrome/125 desktop,gpt-investigator-sim,sql_help,Show me how a LEFT JOIN differs from an INNER JOIN using a toy example.,allowed,none,0.1,none,13,0,Baseline benign usage for comparison.
case_010_base_2033_005,case_010,2026-05-05T08:00:00,acct_2033,user_2033,sess_case_010_2033_1,198.51.100.25,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.07,none,14,0,Baseline benign usage for comparison.
case_010_base_1001_006,case_010,2026-05-05T08:18:00,acct_1001,user_1001,sess_case_010_1001_1,198.51.100.39,Chrome/125 desktop,gpt-investigator-sim,coding_help,Explain why my Python loop is skipping the first row of a CSV.,allowed,none,0.05,none,10,0,Baseline benign usage for comparison.
case_010_base_1001_005,case_010,2026-05-05T08:45:00,acct_1001,user_1001,sess_case_010_1001_1,198.51.100.77,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.08,none,4,0,Baseline benign usage for comparison.
case_010_base_2033_006,case_010,2026-05-05T08:48:00,acct_2033,user_2033,sess_case_010_2033_1,198.51.100.38,Chrome/125 desktop,gpt-investigator-sim,data_analysis,Help me calculate weekly active users from this event table.,allowed,none,0.1,none,13,0,Baseline benign usage for comparison.
case_010_base_2033_007,case_010,2026-05-05T08:52:00,acct_2033,user_2033,sess_case_010_2033_1,198.51.100.48,Chrome/125 desktop,gpt-investigator-sim,writing,Rewrite this customer support reply to sound more concise and polite.,allowed,none,0.1,none,14,0,Baseline benign usage for comparison.
case_010_base_1001_007,case_010,2026-05-05T09:20:00,acct_1001,user_1001,sess_case_010_1001_1,198.51.100.78,Chrome/125 desktop,gpt-investigator-sim,productivity,Summarize these meeting notes into action items for the team.,allowed,none,0.02,none,2,0,Baseline benign usage for comparison.
case_010_target_000,case_010,2026-05-05T13:00:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.79,mixed_evidence,65,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_001,case_010,2026-05-05T13:04:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.83,ambiguous_cluster,70,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_002,case_010,2026-05-05T13:08:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.88,senior_review_required,76,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_003,case_010,2026-05-05T13:12:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.8,mixed_evidence,66,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_000,case_010,2026-05-05T13:15:00,acct_5107,user_5107,sess_case_010_5107_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,ambiguous_cluster,77,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_000,case_010,2026-05-05T13:15:00,acct_6204,user_6204,sess_case_010_6204_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,ambiguous_cluster,77,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_000,case_010,2026-05-05T13:15:00,acct_7112,user_7112,sess_case_010_7112_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,ambiguous_cluster,77,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_004,case_010,2026-05-05T13:16:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.84,ambiguous_cluster,71,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_001,case_010,2026-05-05T13:20:00,acct_5107,user_5107,sess_case_010_5107_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,84,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_001,case_010,2026-05-05T13:20:00,acct_6204,user_6204,sess_case_010_6204_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,84,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_001,case_010,2026-05-05T13:20:00,acct_7112,user_7112,sess_case_010_7112_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,84,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_005,case_010,2026-05-05T13:20:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,safe_completion,likely_policy_violation,0.89,senior_review_required,77,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_target_006,case_010,2026-05-05T13:24:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.81,mixed_evidence,67,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_002,case_010,2026-05-05T13:25:00,acct_5107,user_5107,sess_case_010_5107_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.92,mixed_evidence,74,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_002,case_010,2026-05-05T13:25:00,acct_6204,user_6204,sess_case_010_6204_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.92,mixed_evidence,74,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_002,case_010,2026-05-05T13:25:00,acct_7112,user_7112,sess_case_010_7112_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,safe_completion,suspicious,0.92,mixed_evidence,74,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_007,case_010,2026-05-05T13:28:00,acct_9009,user_9009,sess_case_010_9009_0,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.85,ambiguous_cluster,72,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_003,case_010,2026-05-05T13:30:00,acct_5107,user_5107,sess_case_010_5107_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,ambiguous_cluster,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_003,case_010,2026-05-05T13:30:00,acct_6204,user_6204,sess_case_010_6204_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,ambiguous_cluster,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_003,case_010,2026-05-05T13:30:00,acct_7112,user_7112,sess_case_010_7112_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,account_behavior,Resolve conflict between high-risk history and benign-looking current context. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.97,ambiguous_cluster,80,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_008,case_010,2026-05-05T13:32:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Synthetic case theme: Senior investigator simulation.,refused,likely_policy_violation,0.9,senior_review_required,78,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_004,case_010,2026-05-05T13:35:00,acct_5107,user_5107,sess_case_010_5107_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,87,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_6204_004,case_010,2026-05-05T13:35:00,acct_6204,user_6204,sess_case_010_6204_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,87,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_related_7112_004,case_010,2026-05-05T13:35:00,acct_7112,user_7112,sess_case_010_7112_0,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,policy_review,Prepare a decision memo with caveats and missing evidence. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.99,senior_review_required,87,1,Potential related account signal: shared infrastructure or repeated behavior.
case_010_target_009,case_010,2026-05-05T13:36:00,acct_9009,user_9009,sess_case_010_9009_1,203.0.113.77,Chrome/125 desktop,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Synthetic case theme: Senior investigator simulation.,safe_completion,suspicious,0.82,mixed_evidence,68,1,Target account activity. Expected decision: senior review with split outcomes by account.
case_010_related_5107_005,case_010,2026-05-05T13:40:00,acct_5107,user_5107,sess_case_010_5107_1,203.0.113.77,Python-requests/2.32,gpt-investigator-sim,mixed,Open-ended senior review: separate true linkage from benign security work. Related-account synthetic signal for defensive linkage analysis.,refused,likely_policy_violation,0.94,mixed_evidence,77,1,Potential related account signal: shared infrastructure or repeated behavior.
